ticker,sf,fmp,pct
PBI,1672727000.0,1672727000.0,0.0
APTV,5131000000.0,5131000000.0,0.0
IONQ,36085000.0,36085000.0,0.0
USLM,16962000.0,16962000.0,0.0
WW,157828000.0,173331000.0,9.822718402311377
HPK,284630000.0,284630000.0,0.0
NTNX,1383830000.0,1244341000.0,-10.079923111942941
UBER,11476000000.0,11476000000.0,0.0
PTEN,841993000.0,841993000.0,0.0
NSC,3545000000.0,3545000000.0,0.0
VRNS,461567000.0,709885000.0,53.7989067675982
NAMS,106918000.0,106918000.0,0.0
EDR,4997391000.0,4997391000.0,0.0
GHC,1199799000.0,1199799000.0,0.0
TSCO,2319193000.0,2319193000.0,0.0
HUBG,579481000.0,579481000.0,0.0
AFRM,372418000.0,124959000.0,-66.44657347389223
TNC,292200000.0,292200000.0,0.0
KROS,27450000.0,27450000.0,0.0
ATRO,156152000.0,156152000.0,0.0
CZR,2272000000.0,2272000000.0,0.0
ZM,1903294000.0,1762187000.0,-7.413830968836134
GNTX,252692676.0,252692676.0,0.0
SN,1529452000.0,1529452000.0,0.0
ARCO,786852000.0,765924000.0,-2.659712372847753
VSEC,298500000.0,281844000.0,-5.579899497487437
TRIN,829787000.0,31451000.0,-96.20975021300647
WAT,789758000.0,789758000.0,0.0
CRWD,3461050000.0,2697279000.0,-22.067609540457376
FLR,3071000000.0,3071000000.0,0.0
LRCX,5151742000.0,4338438000.0,-15.786970698455008
GSHD,46457000.0,16597999.0,-64.27234001334567
AXSM,230104000.0,230104000.0,0.0
OM,48917000.0,45378000.0,-7.234703681746632
ENR,819800000.0,819800000.0,0.0
MNST,1097519000.0,1097519000.0,0.0
HRMY,175082000.0,175082000.0,0.0
PM,22915000000.0,22915000000.0,0.0
CME,102313900000.0,102313900000.0,0.0
GAMB,29736000.0,29736000.0,0.0
AEHR,10508000.0,10508000.0,0.0
MC,899553000.0,676318000.0,-24.816214275312294
KNX,1706751000.0,1706751000.0,0.0
STGW,1367296000.0,1367296000.0,0.0
FOX,2353000000.0,2952000000.0,25.456863578410537
LOGI,1189572000.0,1085889000.0,-8.715991970221221
OLN,1632200000.0,1632200000.0,0.0
DUOL,422231000.0,422231000.0,0.0
RMD,1047998000.0,910655000.0,-13.105273101666223
BR,1891000000.0,1421800000.0,-24.812268640930725
EHC,841000000.0,841000000.0,0.0
GME,665400000.0,665400000.0,0.0
CYTK,778866000.0,179674000.0,-76.93133350281049
MATX,308200000.0,560400000.0,81.82998053212201
AROC,188604000.0,188604000.0,0.0
TDW,331613000.0,331613000.0,0.0
CBRE,9287000000.0,9287000000.0,0.0
ABT,14157000000.0,14157000000.0,0.0
AMED,408392000.0,514392000.0,25.955454563262748
EME,4153863000.0,4153863000.0,0.0
RCII,419691000.0,388462000.0,-7.4409506041349465
JNJ,50321000000.0,50321000000.0,0.0
CWEN,1033000000.0,718000000.0,-30.493707647628266
HBI,1248540000.0,1248540000.0,0.0
UTI,204963000.0,204963000.0,0.0
RRX,1215700000.0,1215700000.0,0.0
AON,22995000000.0,22995000000.0,0.0
DAKT,192296000.0,192296000.0,0.0
GDYN,55544000.0,55544000.0,0.0
SLB,12811000000.0,12811000000.0,0.0
RRC,1174582000.0,1274070000.0,8.470077014631588
VIR,119662000.0,119662000.0,0.0
CVLG,181277000.0,181277000.0,0.0
TWLO,820220000.0,820220000.0,0.0
KR,15940000000.0,15940000000.0,0.0
HPE,25973000000.0,25973000000.0,0.0
TXN,3643000000.0,3643000000.0,0.0
LYTS,79207000.0,79207000.0,0.0
SPOT,4755313925.0,4449921457.0,-6.422130543148105
CTRE,110706000.0,110706000.0,0.0
ROK,3604000000.0,3603900000.0,-0.002774694783573807
AXTA,1354000000.0,1354000000.0,0.0
WTS,417900000.0,417900000.0,0.0
HUBB,1274200000.0,1274200000.0,0.0
BSX,6398000000.0,6399000000.0,0.01562988433885589
NTES,6908509886.0,49667657000.0,618.9344420082662
APP,1057472000.0,1057472000.0,0.0
HLT,4700000000.0,4700000000.0,0.0
CHDN,3805500000.0,729300000.0,-80.8356326369728
BLBD,235973000.0,235973000.0,0.0
STRA,194238000.0,216460000.0,11.440603795343856
TRIP,628000000.0,628000000.0,0.0
HST,1188000000.0,1397000000.0,17.59259259259259
WY,977000000.0,977000000.0,0.0
ROL,645162000.0,645162000.0,0.0
CNXN,371205000.0,371205000.0,0.0
CXW,298196000.0,285797000.0,-4.15800346081101
EQR,3226842000.0,980696000.0,-69.60818038193379
URBN,1075679000.0,994205000.0,-7.5741926727211375
FORM,122982000.0,131345000.0,6.800182140475843
GD,17824000000.0,17824000000.0,0.0
HY,1041500000.0,1057900000.0,1.57465194431109
WES,1691694000.0,1691694000.0,0.0
ZBH,2450900000.0,2450900000.0,0.0
STAG,150280000.0,559280000.0,272.15863721054035
GCMG,194645000.0,61528000.0,-68.38963240771662
BMRN,606988000.0,606988000.0,0.0
CPRX,120678000.0,120678000.0,0.0
CMPR,663963000.0,663963000.0,0.0
RGEN,111683000.0,126787000.0,13.52399201310853
NCLH,5780865000.0,5780865000.0,0.0
SPSC,146684000.0,146684000.0,0.0
MRNA,2206000000.0,2206000000.0,0.0
DRQ,152111000.0,162658000.0,6.9337523256043285
DDOG,1862713000.0,1862713000.0,0.0
EZPW,269377000.0,269377000.0,0.0
ICHR,135670000.0,135670000.0,0.0
KNF,370037000.0,370037000.0,0.0
CURV,222627000.0,263132000.0,18.194109429673848
NR,44659000.0,44659000.0,0.0
CHEF,425396000.0,425396000.0,0.0
WSR,680729000.0,49153000.0,-92.7793585993839
EOLS,62960000.0,62960000.0,0.0
EYE,468274000.0,468274000.0,0.0
MGNI,1492343000.0,1495984000.0,0.2439787635952325
KOS,594948000.0,594948000.0,0.0
CENT,515384000.0,515384000.0,0.0
LAUR,367895000.0,367895000.0,0.0
TPR,1711600000.0,1711600000.0,0.0
LE,227623000.0,227623000.0,0.0
CRI,508816000.0,508816000.0,0.0
TPX,960300000.0,960300000.0,0.0
TNDM,228841000.0,247049000.0,7.956616165809447
ANIP,194452000.0,193680000.0,-0.3970131446320943
TPB,44820000.0,44820000.0,0.0
GH,225583000.0,225583000.0,0.0
LNTH,240526000.0,240526000.0,0.0
EQIX,3349000000.0,3349000000.0,0.0
OC,2297000000.0,2297000000.0,0.0
ALTM,418554000.0,789000000.0,88.5061425765851
QCOM,10592000000.0,10504000000.0,-0.8308157099697886
FN,557942000.0,557942000.0,0.0
GXO,3189000000.0,3189000000.0,0.0
LII,1313300000.0,1313300000.0,0.0
KTB,393905000.0,393905000.0,0.0
SOFI,26535127000.0,26862304000.0,1.232995794593333
AGS,47855000.0,47855000.0,0.0
BAH,1805000000.0,1692000000.0,-6.260387811634349
BKD,579763000.0,579763000.0,0.0
FTNT,4060700000.0,4060700000.0,0.0
ROG,123500000.0,123500000.0,0.0
DXPE,243984000.0,243984000.0,0.0
SABR,1090567000.0,1141775000.0,4.695539109472413
VRDN,47874000.0,47874000.0,0.0
ENTG,525200000.0,525178000.0,-0.004188880426504189
KNSA,98628000.0,100621000.0,2.0207243379162105
WAB,3792000000.0,3792000000.0,0.0
SATL,21246000.0,34621000.0,62.95302645203803
TGTX,90679000.0,90679000.0,0.0
LLY,28376000000.0,28376600000.0,0.0021144629264166904
CTS,98463000.0,97553000.0,-0.9242050313315662
GRBK,237870000.0,229527000.0,-3.507377979568672
RKLB,339525000.0,339525000.0,0.0
ASPN,106833000.0,110112000.0,3.069276347196091
HALO,139100000.0,139100000.0,0.0
LYV,9358280000.0,9358279000.0,-1.0685724299764486e-05
ROST,4661825000.0,4661825000.0,0.0
RPAY,85910000.0,102247000.0,19.016412524735188
ANET,2732200000.0,2732222000.0,0.0008052119171363736
PLTR,952025000.0,996018000.0,4.6209920957958035
FTAI,347246000.0,347246000.0,0.0
DX,6989031000.0,6647107000.0,-4.892294797376059
TRMB,1788000000.0,1788000000.0,0.0
SUPN,292397000.0,292397000.0,0.0
FCX,5496000000.0,5496000000.0,0.0
ADUS,155871000.0,155871000.0,0.0
NEE,25355000000.0,25355000000.0,0.0
WRBY,130354000.0,130354000.0,0.0
MSCI,1585654000.0,1585654000.0,0.0
MORN,1158600000.0,967300000.0,-16.51130674952529
NOW,8358000000.0,8358000000.0,0.0
TNET,2893000000.0,2981000000.0,3.041825095057034
SCI,723839000.0,723839000.0,0.0
CTAS,1828519000.0,1828519000.0,0.0
FANG,4811000000.0,4811000000.0,0.0
PD,311732000.0,281655000.0,-9.648351789357525
ISRG,1745300000.0,1745300000.0,0.0
DGX,2169000000.0,2169000000.0,0.0
ADPT,98053000.0,98053000.0,0.0
DEI,5671680000.0,162836000.0,-97.12896355224554
PSN,1915644000.0,1915644000.0,0.0
ZIP,81594000.0,81594000.0,0.0
SPXC,418300000.0,418300000.0,0.0
CNX,1122578000.0,1122578000.0,0.0
PBH,106623000.0,117048000.0,9.77744013955713
INMD,33873000.0,69851000.0,106.21438904141942
NCMI,133400000.0,73500000.0,-44.90254872563718
MQ,370985000.0,370985000.0,0.0
MCK,61604000000.0,52357000000.0,-15.010388935783393
GES,831332000.0,791557000.0,-4.784490432222024
CAPR,24402435.0,21026176.0,-13.835746309743268
IDCC,725810000.0,725810000.0,0.0
LEGH,32742000.0,32742000.0,0.0
ITOS,39024000.0,40360000.0,3.4235342353423537
RRR,325202000.0,325202000.0,0.0
NUTX,154225000.0,140866125.0,-8.661938725887502
KOP,325800000.0,325800000.0,0.0
MRTN,93519000.0,93519000.0,0.0
VEC,996224000.0,996224000.0,0.0
CWK,2329900000.0,2329900000.0,0.0
NEU,359141000.0,374478000.0,4.270467587938999
PRGS,455145000.0,455145000.0,0.0
RVLV,196097000.0,196097000.0,0.0
MEDP,393968000.0,1104553000.0,180.36617187182716
HUYA,274528508.0,1937894000.0,605.899002663869
UTHR,738100000.0,738100000.0,0.0
EMR,5742000000.0,5742000000.0,0.0
PDM,2301299000.0,271376000.0,-88.20770356220552
VRTX,3564600000.0,3564600000.0,0.0
MHO,280745000.0,267906000.0,-4.573189193039947
CTOS,1000701000.0,1000701000.0,0.0
BCRX,126771000.0,160384000.0,26.51473917536345
CLDX,39501000.0,39501000.0,0.0
MLAB,163963000.0,44312000.0,-72.97439056372474
RUN,1334482000.0,1334482000.0,0.0
AVPT,222955000.0,222955000.0,0.0
ZS,3112887000.0,3112887000.0,0.0
WEAV,76620000.0,76620000.0,0.0
MIRM,126551000.0,126551000.0,0.0
SBUX,15033600000.0,9070000000.0,-39.668475947211576
ALKS,465199000.0,465199000.0,0.0
KMI,5101000000.0,5101000000.0,0.0
NDSN,528477000.0,528477000.0,0.0
TMUS,20174000000.0,20174000000.0,0.0
RMBS,76195000.0,81812000.0,7.371874794934051
TPG,5053574000.0,45606000.0,-99.09754957580516
BELFB,128069000.0,128069000.0,0.0
CSCO,56795000000.0,40584000000.0,-28.543005546262872
ALG,190309000.0,190309000.0,0.0
TROX,874000000.0,874000000.0,0.0
SENS,38849000.0,38849000.0,0.0
AMKR,1525869000.0,1455275000.0,-4.626478419838138
DY,551330000.0,506304000.0,-8.166796655360674
NCNO,251512000.0,215036000.0,-14.502687744521136
GDOT,4502485000.0,4502485000.0,0.0
LAND,548898000.0,24976000.0,-95.44979212895657
DRI,2192500000.0,2192500000.0,0.0
LVWR,29854000.0,29854000.0,0.0
AEE,3413000000.0,3413000000.0,0.0
MSI,5055000000.0,5055000000.0,0.0
ADMA,55542000.0,55542000.0,0.0
RDFN,332563000.0,332563000.0,0.0
PRGO,1044200000.0,1044200000.0,0.0
CUK,11617000000.0,11617000000.0,0.0
VRRM,199741000.0,199741000.0,0.0
AGX,479857000.0,302260000.0,-37.01040101530248
NNOX,13972000.0,13972000.0,0.0
CCCS,154846000.0,154846000.0,0.0
CSGP,552000000.0,552300000.0,0.05434782608695652
AUPH,97763000.0,97763000.0,0.0
ARW,12636162000.0,12636162000.0,0.0
APOG,270166000.0,244705000.0,-9.424205858620256
DNB,1007200000.0,1007200000.0,0.0
BROS,203071000.0,203071000.0,0.0
JJSF,174073000.0,174073000.0,0.0
NXPI,3108000000.0,3098000000.0,-0.32175032175032175
PAGP,4924000000.0,4924000000.0,0.0
LIVN,392125000.0,392125000.0,0.0
CAKE,711420000.0,711420000.0,0.0
EVCM,110726000.0,110726000.0,0.0
RSKD,70539000.0,70539000.0,0.0
PACK,69700000.0,68400000.0,-1.8651362984218076
G,963739000.0,963739000.0,0.0
TRNO,244629000.0,210087000.0,-14.120157462933665
NET,746028000.0,793654000.0,6.38394269383991
CCRN,120402000.0,120402000.0,0.0
BL,422243000.0,422243000.0,0.0
BRKR,1281300000.0,1281300000.0,0.0
ANF,1126944000.0,1126944000.0,0.0
EPR,432804000.0,220404000.0,-49.075332020960985
XPRO,467177000.0,484430000.0,3.693032833380068
IMCR,603194000.0,212181000.0,-64.82375487819839
AZO,8714243000.0,8714243000.0,0.0
CXM,517583000.0,508160000.0,-1.8205775692014612
ATMU,344900000.0,344900000.0,0.0
IBRX,538936000.0,54944000.0,-89.80509745127436
NVDA,18047000000.0,10631000000.0,-41.092702388208565
LOPE,110966000.0,110966000.0,0.0
