ticker,sf,fmp_orig,v1_addcomp,v2_subDR,v3_subDR_AE_OCL,v1_pct,v2_pct,v3_pct,orig_pct
BMRN,606988000.0,606988000.0,271041000.0,605619000.0,271041000.0,-55.346563688244245,-0.2255398788773419,-55.346563688244245,0.0
EQR,3226842000.0,980696000.0,643026000.0,980696000.0,906520000.0,-80.07259109680611,-69.60818038193379,-71.90689844746039,-69.60818038193379
POST,944900000.0,944900000.0,510000000.0,944900000.0,535600000.0,-46.0260345010054,0.0,-43.316753095565666,0.0
HPK,284630000.0,284630000.0,74730000.0,284630000.0,101568000.0,-73.74486175034255,0.0,-64.31577837894811,0.0
KMI,5101000000.0,5101000000.0,3680000000.0,5101000000.0,3680000000.0,-27.857282885708685,0.0,-27.857282885708685,0.0
ARQT,81013000.0,81013000.0,15040000.0,81013000.0,15040000.0,-81.43507832076334,0.0,-81.43507832076334,0.0
ITT,1333200000.0,1333200000.0,947100000.0,1179700000.0,947100000.0,-28.960396039603957,-11.513651365136514,-28.960396039603957,0.0
NEM,7543000000.0,7543000000.0,2284000000.0,7543000000.0,2399000000.0,-69.72027044942331,0.0,-68.19567811215697,0.0
RDFN,332563000.0,332563000.0,249854000.0,326523000.0,286406000.0,-24.870174974365757,-1.816197231802696,-13.879174772900171,0.0
SRPT,731684000.0,731684000.0,245306000.0,601428000.0,245306000.0,-66.47377829773508,-17.8022206307641,-66.47377829773508,0.0
HES,2826000000.0,2826000000.0,884000000.0,2826000000.0,884000000.0,-68.71903750884643,0.0,-68.71903750884643,0.0
AMKR,1525869000.0,1455275000.0,1066423000.0,1395619000.0,1066423000.0,-30.110448537849578,-8.53611941785304,-30.110448537849578,-4.626478419838138
DORM,549842000.0,563802000.0,259939000.0,563802000.0,259939000.0,-52.72478275577348,2.53891117812026,-52.72478275577348,2.53891117812026
ELAN,1315000000.0,1315000000.0,340000000.0,1315000000.0,340000000.0,-74.1444866920152,0.0,-74.1444866920152,0.0
LXP,1695860000.0,135405000.0,57055000.0,108736000.0,98219000.0,-96.63563029967096,-93.58814996520938,-94.20830728951682,-92.01555552934794
MCK,61604000000.0,52357000000.0,47442000000.0,52357000000.0,47442000000.0,-22.988766963184208,-15.010388935783393,-22.988766963184208,-15.010388935783393
CSX,3276000000.0,3276000000.0,2404000000.0,3276000000.0,2884000000.0,-26.61782661782662,0.0,-11.965811965811966,0.0
WFRD,1696000000.0,1696000000.0,982000000.0,1696000000.0,982000000.0,-42.09905660377358,0.0,-42.09905660377358,0.0
RUN,1334482000.0,1334482000.0,640708000.0,1197140000.0,682172000.0,-51.988262112190355,-10.291783628404131,-48.88113889883865,0.0
WWW,533100000.0,533100000.0,314600000.0,533100000.0,314600000.0,-40.98668167323204,0.0,-40.98668167323204,0.0
SBUX,15033600000.0,9070000000.0,4307500000.0,7288800000.0,5333400000.0,-71.34751489995743,-51.51660280970626,-64.52346743295018,-39.668475947211576
OCGN,21588000.0,21588000.0,6088000.0,13220000.0,6088000.0,-71.79914767463406,-38.76227533815083,-71.79914767463406,0.0
YOU,643054000.0,643054000.0,24179000.0,203301000.0,24179000.0,-96.23997362585412,-68.38508119069317,-96.23997362585412,0.0
BRKR,1281300000.0,1281300000.0,441200000.0,843100000.0,441200000.0,-65.5662218059783,-34.199640989619915,-65.5662218059783,0.0
MTSI,108184000.0,108184000.0,51575000.0,102903000.0,51575000.0,-52.32659173260371,-4.881498188271833,-52.32659173260371,0.0
MSA,233267000.0,288093000.0,153185000.0,288093000.0,149520000.0,-34.330616846789304,23.503538863191107,-35.9017777911149,23.503538863191107
LFUS,433905000.0,433905000.0,299529000.0,432348000.0,299529000.0,-30.968990908148097,-0.35883430704877795,-30.968990908148097,0.0
NSC,3545000000.0,3545000000.0,1958000000.0,3545000000.0,2315000000.0,-44.7672778561354,0.0,-34.696755994358256,0.0
BCRX,126771000.0,160384000.0,47092000.0,160384000.0,47092000.0,-62.85270290523858,26.51473917536345,-62.85270290523858,26.51473917536345
NEE,25355000000.0,25355000000.0,16930000000.0,24661000000.0,16930000000.0,-33.228160126207854,-2.7371327154407417,-33.228160126207854,0.0
TPG,5053574000.0,45606000.0,45606000.0,45606000.0,45606000.0,-99.09754957580516,-99.09754957580516,-99.09754957580516,-99.09754957580516
HWM,1549000000.0,1549000000.0,1051000000.0,1549000000.0,1051000000.0,-32.14977404777276,0.0,-32.14977404777276,0.0
ST,711300000.0,711358000.0,407160000.0,711358000.0,407160000.0,-42.75832981864192,0.00815408407141853,-42.75832981864192,0.00815408407141853
AL,2590291000.0,1409550000.0,1272984000.0,1272984000.0,1272984000.0,-50.85556024400347,-50.85556024400347,-50.85556024400347,-45.583334073275935
KOS,594948000.0,594948000.0,406294000.0,594948000.0,425203000.0,-31.70932585704969,0.0,-28.53106489978956,0.0
NGVC,164130000.0,164130000.0,177776000.0,162235000.0,168169000.0,8.31414122951319,-1.154572594894291,2.4608542009382806,0.0
KOP,325800000.0,325800000.0,210700000.0,325800000.0,210700000.0,-35.32842234499693,0.0,-35.32842234499693,0.0
CBRE,9287000000.0,9287000000.0,5453000000.0,8912000000.0,6872000000.0,-41.2835145902875,-4.037902444276946,-26.004091741143533,0.0
AXSM,230104000.0,230104000.0,76213000.0,230104000.0,76213000.0,-66.87888954559678,0.0,-66.87888954559678,0.0
KIDS,36414000.0,33962000.0,11188000.0,33962000.0,11188000.0,-69.27555335859834,-6.7336738617015435,-69.27555335859834,-6.7336738617015435
UP,917284000.0,917284000.0,75678000.0,167852000.0,75678000.0,-91.74977433379411,-81.70119613990869,-91.74977433379411,0.0
ALKS,465199000.0,465199000.0,51796000.0,463950000.0,51796000.0,-88.8658402103186,-0.26848724954266884,-88.8658402103186,0.0
KFRC,112457000.0,112457000.0,50196000.0,112457000.0,67052000.0,-55.36427256640316,0.0,-40.37543238749033,0.0
OLN,1632200000.0,1632200000.0,1196700000.0,1609000000.0,1247900000.0,-26.681779193726257,-1.4213944369562554,-23.544908712167626,0.0
MNST,1097519000.0,1097519000.0,470781000.0,1051710000.0,470781000.0,-57.10497950377169,-4.173868516171474,-57.10497950377169,0.0
VCTR,249493000.0,197845000.0,57951000.0,197845000.0,197845000.0,-76.77249461908751,-20.7011819970901,-20.7011819970901,-20.7011819970901
MNKD,84360000.0,81837000.0,6841000.0,69430000.0,6841000.0,-91.89070649596965,-17.69796111901375,-91.89070649596965,-2.9907539118065434
KLAC,4158848000.0,4660774000.0,1292554000.0,2527099000.0,1292554000.0,-68.92038372164599,-39.23560082022714,-68.92038372164599,12.068870995044783
TXG,108347000.0,117633000.0,27131000.0,96975000.0,27131000.0,-74.95915899840327,-10.495906670235447,-74.95915899840327,8.570611092139146
WBA,53883000000.0,26953000000.0,18281000000.0,26953000000.0,17969000000.0,-66.07278733552326,-49.97865746153703,-66.65181968338808,-49.97865746153703
CELH,365535000.0,365535000.0,55486000.0,342268000.0,55486000.0,-84.82060541398224,-6.365190747808007,-84.82060541398224,0.0
WY,977000000.0,977000000.0,541000000.0,977000000.0,541000000.0,-44.626407369498466,0.0,-44.626407369498466,0.0
EXE,3123000000.0,3123000000.0,1379000000.0,3123000000.0,1237000000.0,-55.8437399935959,0.0,-60.39065001601025,0.0
UAN,111349000.0,111349000.0,41496000.0,60561000.0,42828000.0,-62.733387816684484,-45.611545680697624,-61.53714896406793,0.0
BXC,233724000.0,233724000.0,191221000.0,229789000.0,191221000.0,-18.185124334685355,-1.6836097277130289,-18.185124334685355,0.0
WLDN,136539000.0,137677000.0,54409000.0,116121000.0,56909000.0,-60.15131207933264,-14.95396919561444,-58.320333384600744,0.8334615018419647
MRTN,93519000.0,93519000.0,26846000.0,93519000.0,27142000.0,-71.29353393428075,0.0,-70.97702071236861,0.0
PRVA,449146000.0,449146000.0,12308000.0,449146000.0,32729000.0,-97.25968838640442,0.0,-92.71305989589132,0.0
ADSK,5093000000.0,4351000000.0,203000000.0,851000000.0,203000000.0,-96.0141370508541,-83.29079128215197,-96.0141370508541,-14.569016296878068
HRMY,175082000.0,175082000.0,31312000.0,175082000.0,31312000.0,-82.1158085925452,0.0,-82.1158085925452,0.0
RDWR,168470000.0,168470000.0,16405000.0,62167000.0,16405000.0,-90.26236125126135,-63.09906808333828,-90.26236125126135,0.0
AEHR,10508000.0,10508000.0,5797000.0,10411000.0,5797000.0,-44.83250856490293,-0.9231062047963456,-44.83250856490293,0.0
RKLB,339525000.0,339525000.0,65104000.0,123365000.0,85951000.0,-80.82497606950886,-63.66541491790001,-74.68492747220381,0.0
FPI,273091000.0,68126000.0,1650000.0,68061000.0,58903000.0,-99.39580579367318,-75.0775382564786,-78.43099919074594,-75.0537366665324
HROW,91343000.0,91343000.0,39259000.0,91299000.0,39259000.0,-57.02024238310543,-0.048170084188169864,-57.02024238310543,0.0
VIR,119662000.0,119662000.0,12833000.0,107014000.0,24422000.0,-89.27562634754558,-10.569771523123464,-79.5908475539436,0.0
TNGX,35716000.0,38170000.0,4055000.0,20552000.0,4055000.0,-88.64654496584164,-42.45716205622131,-88.64654496584164,6.8708701982304845
MMI,47298000.0,133017000.0,32259000.0,133017000.0,34627000.0,-31.796270455410376,181.23176455664088,-26.789716267072606,181.23176455664088
PRIM,1670700000.0,1670686000.0,874377000.0,1053262000.0,878675000.0,-47.664033040043094,-36.95684443646376,-47.40677560304064,-0.0008379721074998504
COMP,329600000.0,353200000.0,130100000.0,353200000.0,212900000.0,-60.52791262135923,7.160194174757281,-35.40655339805826,7.160194174757281
KNSA,98628000.0,100621000.0,4032000.0,100621000.0,4032000.0,-95.91191142474753,2.0207243379162105,-95.91191142474753,2.0207243379162105
INFA,1090717000.0,1090717000.0,65406000.0,271350000.0,86198000.0,-94.00339409764402,-75.12186937583259,-92.09712510211173,0.0
COCO,96371000.0,103266000.0,45643000.0,103266000.0,45643000.0,-52.638241794730774,7.154641956605203,-52.638241794730774,7.154641956605203
ROL,645162000.0,645162000.0,170944000.0,464311000.0,170944000.0,-73.50370914591994,-28.03187416493842,-73.50370914591994,0.0
ABCL,76612000.0,76612000.0,38971000.0,55433000.0,38971000.0,-49.13198976661619,-27.644494335091107,-49.13198976661619,0.0
CAKE,711420000.0,711420000.0,241648000.0,484610000.0,219230000.0,-66.0330044137078,-31.881307806921367,-69.18416687751258,0.0
HWKN,97222000.0,103307000.0,68243000.0,103307000.0,68243000.0,-29.80703955894756,6.2588714488490265,-29.80703955894756,6.2588714488490265
SRDX,20543000.0,20543000.0,5070000.0,18924000.0,2315000.0,-75.3200603611936,-7.88103003456165,-88.73095458306966,0.0
PD,311732000.0,281655000.0,13429000.0,58133000.0,13429000.0,-95.69213298602645,-81.35160971603813,-95.69213298602645,-9.648351789357525
USLM,16962000.0,16962000.0,11985000.0,16962000.0,11985000.0,-29.342058719490627,0.0,-29.342058719490627,0.0
GRC,87527000.0,87527000.0,44562000.0,80687000.0,44562000.0,-49.08771007803306,-7.814731454294104,-49.08771007803306,0.0
ROK,3604000000.0,3603900000.0,2220300000.0,3019800000.0,2220300000.0,-38.393451720310765,-16.20976692563818,-38.393451720310765,-0.002774694783573807
ITOS,39024000.0,40360000.0,13098000.0,38963000.0,-19285000.0,-66.43603936039361,-0.15631406314063143,-149.41830668306685,3.4235342353423537
DX,6989031000.0,6647107000.0,6585934000.0,6647107000.0,6585934000.0,-5.767566347895723,-4.892294797376059,-5.767566347895723,-4.892294797376059
KRC,620720000.0,563301000.0,285011000.0,349861000.0,349861000.0,-54.083805902822526,-43.63626111612321,-43.63626111612321,-9.250386647763888
FOUR,1379000000.0,1379800000.0,946200000.0,1364300000.0,946200000.0,-31.385061638868745,-1.065989847715736,-31.385061638868745,0.0580130529369108
BLKB,1252055000.0,1252097000.0,74685000.0,892568000.0,74685000.0,-94.0350064493972,-28.711757870061618,-94.0350064493972,0.0033544852262879826
FLUT,2531000000.0,4590000000.0,1077000000.0,4590000000.0,557000000.0,-57.44764915053339,81.35124456736467,-77.99288818648755,81.35124456736467
MLNK,57029000.0,57029000.0,15072000.0,39064000.0,11152000.0,-73.57134089673674,-31.501516772168547,-80.44503673569588,0.0
WST,550400000.0,550400000.0,308400000.0,500800000.0,289600000.0,-43.968023255813954,-9.011627906976743,-47.383720930232556,0.0
ELF,177056000.0,299115000.0,194212000.0,299115000.0,194212000.0,9.689589734321345,68.93807608892102,9.689589734321345,68.93807608892102
KBH,2872834000.0,936147000.0,404669000.0,892118000.0,404669000.0,-85.91394420979424,-68.94641319338326,-85.91394420979424,-67.41381506902243
ITGR,219821000.0,227173000.0,130137000.0,222733000.0,130137000.0,-40.79864981052766,1.3247141992803235,-40.79864981052766,3.344539420710487
UNIT,1852694000.0,1706991000.0,89688000.0,306039000.0,162138000.0,-95.15904947066272,-83.48140599580934,-91.24852781948881,-7.864385592008179
ALHC,351845000.0,351845000.0,243711000.0,351845000.0,313126000.0,-30.73341954553852,0.0,-11.004561667779846,0.0
AGL,1152006000.0,1152006000.0,1152006000.0,1152006000.0,1152006000.0,0.0,0.0,0.0,0.0
UFPT,76295000.0,76295000.0,41218000.0,71628000.0,41218000.0,-45.97548987482797,-6.117045677960547,-45.97548987482797,0.0
ARRY,437814000.0,437814000.0,217928000.0,318039000.0,291332000.0,-50.22361093980548,-27.357507982842026,-33.457587011836075,0.0
MRNA,2206000000.0,2206000000.0,445000000.0,2053000000.0,445000000.0,-79.82774252039891,-6.935630099728014,-79.82774252039891,0.0
CEVA,29466000.0,30529000.0,5434000.0,25916000.0,6744000.0,-81.55840629878503,-12.047783886513269,-77.11260435756465,3.607547682074255
ATRC,73424000.0,73424000.0,27837000.0,73424000.0,27837000.0,-62.08732839398562,0.0,-62.08732839398562,0.0
NDSN,528477000.0,528477000.0,224092000.0,482077000.0,256846000.0,-57.59664091341723,-8.77994690402799,-51.39883098034541,0.0
HUBG,579481000.0,579481000.0,426138000.0,579481000.0,455207000.0,-26.462127317375376,0.0,-21.445741965655472,0.0
UTHR,738100000.0,738100000.0,306000000.0,738100000.0,306000000.0,-58.54220295352933,0.0,-58.54220295352933,0.0
JAZZ,1038573000.0,1038573000.0,142405000.0,1038573000.0,142405000.0,-86.2883976379128,0.0,-86.2883976379128,0.0
ASPN,106833000.0,110112000.0,71418000.0,107913000.0,71418000.0,-33.14986942236949,1.0109235910252452,-33.14986942236949,3.069276347196091
AZO,8714243000.0,8714243000.0,7959373000.0,8714243000.0,7959373000.0,-8.662485083328523,0.0,-8.662485083328523,0.0
LANC,183969000.0,183969000.0,134007000.0,183969000.0,134007000.0,-27.157836374606592,0.0,-27.157836374606592,0.0
CCRN,120402000.0,120402000.0,32439000.0,120402000.0,70229000.0,-73.0577565156725,0.0,-41.67123469709805,0.0
THR,112663000.0,109269000.0,57114000.0,88738000.0,62034000.0,-49.30545076910787,-21.235898209705052,-44.93844474228451,-3.012524076227333
HUBB,1274200000.0,1274200000.0,701300000.0,1139600000.0,722700000.0,-44.96154449850887,-10.563490817768011,-43.28205933134516,0.0
SXC,205800000.0,205800000.0,166100000.0,205800000.0,155900000.0,-19.290573372206023,0.0,-24.24684159378037,0.0
VRNS,461567000.0,709885000.0,265687000.0,419772000.0,265687000.0,-42.43804258103374,-9.05502343105118,-42.43804258103374,53.7989067675982
LUMN,7372000000.0,3639000000.0,1686000000.0,2778000000.0,1686000000.0,-77.12967986977753,-62.31687466087901,-77.12967986977753,-50.63754747693977
ALKT,45570000.0,45570000.0,8106000.0,31992000.0,8106000.0,-82.21198156682028,-29.795918367346943,-82.21198156682028,0.0
OHI,328193000.0,328193000.0,0.0,328193000.0,0.0,-100.0,0.0,-100.0,0.0
MSM,605427000.0,605427000.0,469874000.0,605427000.0,469874000.0,-22.389652261957263,0.0,-22.389652261957263,0.0
WNC,308409000.0,308409000.0,178023000.0,308409000.0,165092000.0,-42.27697635283017,0.0,-46.46978525270015,0.0
VERV,42909000.0,42909000.0,14962000.0,39304000.0,14962000.0,-65.13085832808969,-8.401500850637396,-65.13085832808969,0.0
TSHA,26227000.0,26227000.0,5469000.0,16454000.0,5469000.0,-79.14744347428223,-37.26312578640332,-79.14744347428223,0.0
SHAK,187313000.0,187313000.0,90433000.0,184729000.0,90433000.0,-51.72091632721701,-1.379509163806036,-51.72091632721701,0.0
BL,422243000.0,422243000.0,23351000.0,83628000.0,23351000.0,-94.46977214542336,-80.19434306785429,-94.46977214542336,0.0
ACN,18976127000.0,18976127000.0,5135322000.0,13801204000.0,5135322000.0,-72.93798676621421,-27.270701761218184,-72.93798676621421,0.0
CRM,27980000000.0,26631000000.0,1517000000.0,7628000000.0,1517000000.0,-94.57827019299499,-72.73766976411723,-94.57827019299499,-4.821300929235168
SSNC,4354300000.0,4354300000.0,113200000.0,3868200000.0,113200000.0,-97.40027099648623,-11.163677284523345,-97.40027099648623,0.0
PYPL,45490000000.0,48376000000.0,39898000000.0,48376000000.0,39898000000.0,-12.29281160694658,6.344251483842603,-12.29281160694658,6.344251483842603
AMRX,1029771000.0,1129771000.0,600099000.0,1129771000.0,600099000.0,-41.72500487972569,9.710896888725745,-41.72500487972569,9.710896888725745
TGI,395078000.0,356262000.0,183408000.0,300404000.0,183408000.0,-53.576762057112774,-23.963369258728655,-53.576762057112774,-9.824895337123301
UTI,204963000.0,204963000.0,51180000.0,112425000.0,51180000.0,-75.02963949590902,-45.148636583188186,-75.02963949590902,0.0
TOL,3969568000.0,2511316000.0,606760000.0,1971488000.0,606760000.0,-84.71470950995172,-50.334948286564185,-84.71470950995172,-36.735785858813855
RXST,24902000.0,25876000.0,5518000.0,22766000.0,5518000.0,-77.84113725805156,-8.577624287205847,-77.84113725805156,3.9113324230985467
MRK,28420000000.0,28420000000.0,10924000000.0,28420000000.0,13008000000.0,-61.56228008444757,0.0,-54.22941590429276,0.0
CXM,517583000.0,508160000.0,44450000.0,133608000.0,40421000.0,-91.4120054174886,-74.18616917479902,-92.19043129314525,-1.8205775692014612
TXRH,828130000.0,828130000.0,232773000.0,426932000.0,232773000.0,-71.89173197444846,-48.446258437684904,-71.89173197444846,0.0
LXU,135634000.0,135634000.0,112166000.0,135634000.0,112166000.0,-17.3024462892785,0.0,-17.3024462892785,0.0
DAKT,192296000.0,192296000.0,69188000.0,126772000.0,69188000.0,-64.0200524191871,-34.07455173274535,-64.0200524191871,0.0
AHCO,540482000.0,566987000.0,345112000.0,532043000.0,345112000.0,-36.14736475960347,-1.5613840978978024,-36.14736475960347,4.9039560984454615
HSAI,226576987.0,1628940000.0,745026000.0,1595946000.0,726559000.0,228.81803658197643,604.3725054036489,220.66760601772853,618.9344432406986
VICI,679910000.0,679910000.0,0.0,679910000.0,461954000.0,-100.0,0.0,-32.0565957259049,0.0
DT,1381286000.0,1258551000.0,55664000.0,270598000.0,100898000.0,-95.9701321811703,-80.40970515881577,-92.69535780424908,-8.885560267750488
RRC,1174582000.0,1274070000.0,828539000.0,1274070000.0,828539000.0,-29.460948660885318,8.470077014631588,-29.460948660885318,8.470077014631588
ARE,3034523000.0,1957829000.0,534803000.0,1265956000.0,765066000.0,-82.37604394496269,-58.28154869809852,-74.78793207367353,-35.481490830684095
CTOS,1000701000.0,1000701000.0,910373000.0,974451000.0,905102000.0,-9.026472442817585,-2.6231611640240193,-9.553203204553608,0.0
SKX,1958558000.0,2256484000.0,1926233000.0,2256484000.0,1926233000.0,-1.6504489527499313,15.211497438421532,-1.6504489527499313,15.211497438421532
NNN,29699000.0,29699000.0,0.0,29699000.0,0.0,-100.0,0.0,-100.0,0.0
RSKD,70539000.0,70539000.0,7899000.0,70539000.0,7899000.0,-88.80193935269851,0.0,-88.80193935269851,0.0
SXI,127565000.0,127565000.0,79156000.0,127565000.0,79156000.0,-37.94849684474582,0.0,-37.94849684474582,0.0
PEN,158345000.0,158345000.0,45916000.0,157405000.0,45916000.0,-71.00255770627427,-0.5936404685970507,-71.00255770627427,0.0
FTAI,347246000.0,347246000.0,69119000.0,347246000.0,69119000.0,-80.09509108816229,0.0,-80.09509108816229,0.0
MHO,280745000.0,267906000.0,198579000.0,198579000.0,198579000.0,-29.267128533010382,-29.267128533010382,-29.267128533010382,-4.573189193039947
FOX,2353000000.0,2952000000.0,1358000000.0,2772000000.0,1358000000.0,-42.28644283892903,17.807054823629407,-42.28644283892903,25.456863578410537
APH,4083800000.0,4083800000.0,2528600000.0,4083800000.0,2528600000.0,-38.082178363289096,0.0,-38.082178363289096,0.0
HUBS,1082522000.0,1573399000.0,494526000.0,789146000.0,494526000.0,-54.317233275628574,-27.101158221264786,-54.317233275628574,45.34568350573937
AMAT,8468000000.0,8468000000.0,2992000000.0,5619000000.0,2992000000.0,-64.66698157770429,-33.6443079829948,-64.66698157770429,0.0
GDOT,4502485000.0,4502485000.0,112829000.0,4259590000.0,112913000.0,-97.49407271762149,-5.394687600291839,-97.4922070812007,0.0
CSGS,633343000.0,615209000.0,62739000.0,519337000.0,62739000.0,-90.0939933022075,-18.00067262131262,-90.0939933022075,-2.863219456124091
GSHD,46457000.0,16597999.0,176739999.0,16597999.0,16597999.0,280.4378220720236,-64.27234001334567,-64.27234001334567,-64.27234001334567
AAPL,165480000000.0,176392000000.0,118072000000.0,168143000000.0,118072000000.0,-28.648779308677785,1.6092579163645153,-28.648779308677785,6.594150350495529
RIGL,56027000.0,63299000.0,10896000.0,35504000.0,10896000.0,-80.55223374444465,-36.630553126171314,-80.55223374444465,12.979456333553467
BROS,203071000.0,203071000.0,76771000.0,160203000.0,76771000.0,-62.19499583889379,-21.109858128437835,-62.19499583889379,0.0
MATX,308200000.0,560400000.0,445800000.0,554900000.0,445800000.0,44.64633354964309,80.0454250486697,44.64633354964309,81.82998053212201
TNC,292200000.0,292200000.0,159800000.0,282400000.0,159800000.0,-45.31143052703628,-3.353867214236824,-45.31143052703628,0.0
APPN,332780000.0,354756000.0,28612000.0,72996000.0,28612000.0,-91.40212753170263,-78.06478754732856,-91.40212753170263,6.6037622453272435
WW,157828000.0,173331000.0,28310000.0,141676000.0,96956000.0,-82.06275185645133,-10.233925539194566,-38.56856831487442,9.822718402311377
GCMG,194645000.0,61528000.0,0.0,51767000.0,51429000.0,-100.0,-73.40440288730767,-73.57805235171723,-68.38963240771662
PCOR,728032000.0,728032000.0,39120000.0,143313000.0,39120000.0,-94.6266098193486,-80.3150136257747,-94.6266098193486,0.0
TDW,331613000.0,331613000.0,184893000.0,331613000.0,228149000.0,-44.244345064879845,0.0,-31.20022435791118,0.0
GOOG,89122000000.0,89122000000.0,19656000000.0,84086000000.0,13779000000.0,-77.9448396579969,-5.650681088844505,-84.5391710239896,0.0
ADUS,155871000.0,155871000.0,39976000.0,144632000.0,39976000.0,-74.35315100307307,-7.210449666711575,-74.35315100307307,0.0
NTES,6908509886.0,49667657000.0,15456394000.0,30023655000.0,21151841000.0,123.72978044544989,334.58944830986667,206.17081467689457,618.9344420082662
FANG,4811000000.0,4811000000.0,1021000000.0,4811000000.0,2790000000.0,-78.77780087299938,0.0,-42.00789856578674,0.0
CTRE,110706000.0,110706000.0,56318000.0,110706000.0,110706000.0,-49.128321861507054,0.0,0.0,0.0
DUK,19357000000.0,19357000000.0,14263000000.0,19357000000.0,14263000000.0,-26.316061373146667,0.0,-26.316061373146667,0.0
BMBL,539496000.0,138570000.0,18252000.0,95159000.0,18252000.0,-96.61684238622715,-82.36150036330204,-96.61684238622715,-74.31491614395658
NUTX,154225000.0,140866125.0,68812646.0,140866125.0,68812646.0,-55.38165278002918,-8.661938725887502,-55.38165278002918,-8.661938725887502
IONS,465822000.0,309318000.0,52277000.0,230329000.0,52277000.0,-88.77747294030766,-50.55428897733469,-88.77747294030766,-33.59738269124258
STLD,2150583000.0,2150583000.0,1430600000.0,2150583000.0,1430600000.0,-33.4785032709735,0.0,-33.4785032709735,0.0
CNC,34261000000.0,34261000000.0,13284000000.0,33600000000.0,15292000000.0,-61.22705116604886,-1.9293073757333412,-55.3661597735034,0.0
TPX,960300000.0,960300000.0,584800000.0,903500000.0,584800000.0,-39.10236384463189,-5.914818285952307,-39.10236384463189,0.0
FLS,1434525000.0,1468084000.0,680178000.0,1184414000.0,650931000.0,-52.585141423119154,-17.435109182482005,-54.62393475192137,2.339380631219393
BJ,2534082000.0,2534082000.0,1695349000.0,2165282000.0,1800964000.0,-33.098100219329915,-14.553593766894679,-28.93031875053767,0.0
BYD,622685000.0,622685000.0,278125000.0,622685000.0,292790000.0,-55.334559207303855,0.0,-52.97943583031549,0.0
EXPE,13611000000.0,13611000000.0,4164000000.0,4930000000.0,4164000000.0,-69.40709720079347,-63.77929615751965,-69.40709720079347,0.0
AMLX,28406000.0,28406000.0,4457000.0,28406000.0,4457000.0,-84.30965289023446,0.0,-84.30965289023446,0.0
NCNO,251512000.0,215036000.0,16965000.0,44095000.0,16965000.0,-93.25479499984097,-82.46803333439358,-93.25479499984097,-14.502687744521136
PPC,2552133000.0,2552133000.0,1393699000.0,2503235000.0,1586996000.0,-45.390816230972284,-1.9159659782621046,-37.81687709848977,0.0
CSV,71883000.0,58041000.0,25334000.0,58041000.0,27477000.0,-64.75661839377878,-19.256291473644673,-61.77538500062602,-19.256291473644673
BURL,2272511000.0,2272511000.0,1615930000.0,2272511000.0,1615930000.0,-28.892313392542434,0.0,-28.892313392542434,0.0
FTNT,4060700000.0,4060700000.0,190900000.0,784500000.0,190900000.0,-95.29884010146034,-80.68067082030191,-95.29884010146034,0.0
EVTC,279660000.0,279660000.0,97806000.0,254386000.0,97806000.0,-65.0268182793392,-9.037402560251733,-65.0268182793392,0.0
POWL,428015000.0,428015000.0,83211000.0,140252000.0,83211000.0,-80.55885891849584,-67.23198953307711,-80.55885891849584,0.0
CAT,32272000000.0,32272000000.0,18733000000.0,29950000000.0,19407000000.0,-41.95277640059494,-7.195091720376798,-39.86427863163114,0.0
KO,25249000000.0,25249000000.0,9292000000.0,25249000000.0,9292000000.0,-63.198542516535305,0.0,-63.198542516535305,0.0
DUOL,422231000.0,422231000.0,8962000.0,49347000.0,15553000.0,-97.87746517901338,-88.3127956024072,-96.31647131546475,0.0
IPAR,332427000.0,332427000.0,159669000.0,332427000.0,159669000.0,-51.96870290319379,0.0,-51.96870290319379,0.0
GOGO,182028000.0,182028000.0,91373000.0,151620000.0,91373000.0,-49.802777594655765,-16.705122288878634,-49.802777594655765,0.0
HP,446949000.0,446949000.0,195440000.0,414781000.0,159101000.0,-56.27241586847717,-7.197241743465138,-64.40287370594855,0.0
EBAY,6098000000.0,6098000000.0,3702000000.0,6066000000.0,4720000000.0,-39.2915710068875,-0.5247622171203673,-22.59757297474582,0.0
FCX,5496000000.0,5496000000.0,3917000000.0,5405000000.0,3787000000.0,-28.729985443959244,-1.6557496360989812,-31.095342066957787,0.0
ZM,1903294000.0,1762187000.0,92160000.0,470197000.0,92160000.0,-95.15786841129116,-75.29561906883539,-95.15786841129116,-7.413830968836134
MEDP,393968000.0,1104553000.0,55817000.0,393968000.0,55817000.0,-85.83209803841937,0.0,-85.83209803841937,180.36617187182716
SNDR,704500000.0,704500000.0,391000000.0,704500000.0,391000000.0,-44.499645138396026,0.0,-44.499645138396026,0.0
SLAB,97883000.0,97883000.0,57007000.0,94810000.0,57007000.0,-41.76006048036942,-3.1394624194191025,-41.76006048036942,0.0
TNDM,228841000.0,247049000.0,103608000.0,235218000.0,103608000.0,-54.72489632539623,2.786650993484559,-54.72489632539623,7.956616165809447
CROX,740208000.0,740208000.0,442140000.0,740208000.0,442140000.0,-40.26814084689709,0.0,-40.26814084689709,0.0
FICO,380285000.0,380285000.0,49028000.0,223388000.0,49028000.0,-87.10756406379426,-41.25774090484768,-87.10756406379426,0.0
SNPS,2555329000.0,2650120000.0,449239000.0,1258383000.0,449239000.0,-82.41952406128526,-50.75456037167817,-82.41952406128526,3.7095419024321328
